Order ID,Order Date,Ship Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Month,Year,MonthName
ORD-100119,2015-10-09 09:34:17,2015-10-11 09:34:17,Customer 255,Corporate,United States,Houston,GA,West,PROD-1488,Office Supplies,Binders,Binders Model 57,282.6,9,0.0,62.54,0.22130219391365885,10,2015,Oct
ORD-100120,2017-10-11 17:22:32,2017-10-13 17:22:32,Customer 236,Corporate,United States,Boston,TX,West,PROD-6697,Office Supplies,Labels,Labels Model 223,284.9,7,0.05,-39.64,-0.13913653913653914,10,2017,Oct
ORD-100121,2015-10-23 08:43:39,2015-11-04 08:43:39,Customer 1050,Corporate,United States,Atlanta,CA,Central,PROD-5701,Technology,Copiers,Copiers Model 110,1008.73,2,0.05,104.1,0.10319907210056209,10,2015,Oct
ORD-100122,2015-07-23 23:42:51,2015-08-05 23:42:51,Customer 1285,Consumer,United States,Houston,TX,West,PROD-2859,Technology,Computers,Computers Model 40,168.2,9,0.0,39.81,0.23668252080856125,7,2015,Jul
ORD-100123,2017-07-16 10:14:04,2017-07-28 10:14:04,Customer 271,Corporate,United States,Boston,WA,West,PROD-1916,Furniture,Furnishings,Furnishings Model 254,419.61,6,0.0,86.75,0.20673959152546412,7,2017,Jul
ORD-100124,2016-03-02 14:20:24,2016-03-09 14:20:24,Customer 123,Consumer,United States,New York,TX,West,PROD-7681,Office Supplies,Binders,Binders Model 104,325.86,6,0.1,97.56,0.29939237709445776,3,2016,Mar
ORD-100125,2016-01-17 19:44:28,2016-01-29 19:44:28,Customer 656,Home Office,United States,New York,NY,East,PROD-5692,Office Supplies,Storage,Storage Model 496,984.6,6,0.0,-196.58,-0.1996546821044079,1,2016,Jan
ORD-100126,2016-11-07 06:43:26,2016-11-17 06:43:26,Customer 1281,Consumer,United States,Dallas,TX,South,PROD-2335,Office Supplies,Binders,Binders Model 57,805.8,1,0.0,-4.36,-0.005410771903698189,11,2016,Nov
ORD-100127,2015-03-25 05:37:48,2015-03-29 05:37:48,Customer 1445,Home Office,United States,Chicago,TX,Central,PROD-1761,Technology,Copiers,Copiers Model 135,208.41,9,0.0,0.68,0.0032627992898613314,3,2015,Mar
ORD-100128,2015-08-23 00:58:40,2015-09-02 00:58:40,Customer 259,Consumer,United States,Houston,NY,East,PROD-3131,Office Supplies,Paper,Paper Model 207,139.94,6,0.0,-25.42,-0.18164927826211236,8,2015,Aug
ORD-100129,2016-02-17 06:57:28,2016-02-25 06:57:28,Customer 948,Consumer,United States,Houston,NY,South,PROD-1301,Office Supplies,Paper,Paper Model 441,638.62,7,0.0,159.33,0.24949109016316434,2,2016,Feb
ORD-100130,2016-06-20 14:12:22,2016-06-29 14:12:22,Customer 47,Consumer,United States,Atlanta,NY,South,PROD-4694,Office Supplies,Labels,Labels Model 92,184.91,1,0.0,33.08,0.17889784219349952,6,2016,Jun
ORD-100131,2016-05-02 14:30:32,2016-05-09 14:30:32,Customer 863,Corporate,United States,New York,MA,East,PROD-9805,Office Supplies,Appliances,Appliances Model 71,261.92,5,0.15,16.19,0.06181276725717776,5,2016,May
ORD-100132,2017-01-10 19:02:47,2017-01-15 19:02:47,Customer 525,Corporate,United States,Boston,IL,South,PROD-6520,Office Supplies,Labels,Labels Model 157,285.85,3,0.0,6.51,0.02277418226342487,1,2017,Jan
ORD-100133,2016-09-15 07:34:24,2016-09-23 07:34:24,Customer 888,Corporate,United States,Los Angeles,MA,East,PROD-7738,Office Supplies,Binders,Binders Model 218,318.91,9,0.0,93.27,0.292464958765796,9,2016,Sep
ORD-100134,2015-07-12 12:49:47,2015-07-16 12:49:47,Customer 208,Consumer,United States,Dallas,TX,West,PROD-9940,Office Supplies,Appliances,Appliances Model 125,291.83,2,0.0,-15.92,-0.05455230785046089,7,2015,Jul
ORD-100135,2015-09-01 08:42:47,2015-09-03 08:42:47,Customer 1335,Consumer,United States,Chicago,MA,West,PROD-3621,Office Supplies,Binders,Binders Model 20,420.49,4,0.0,-6.73,-0.0160051368641347,9,2015,Sep
ORD-100136,2014-10-02 12:08:55,2014-10-13 12:08:55,Customer 747,Home Office,United States,Los Angeles,MA,Central,PROD-1721,Furniture,Tables,Tables Model 440,497.2,3,0.05,158.57,0.3189259855189059,10,2014,Oct
ORD-100137,2015-12-01 21:53:02,2015-12-13 21:53:02,Customer 149,Corporate,United States,San Francisco,NY,East,PROD-2432,Office Supplies,Paper,Paper Model 62,405.43,9,0.2,-76.68,-0.18913252596009178,12,2015,Dec
ORD-100138,2014-05-28 05:07:22,2014-06-03 05:07:22,Customer 438,Corporate,United States,Seattle,NY,Central,PROD-7950,Technology,Phones,Phones Model 241,1389.18,3,0.05,316.09,0.22753710822211662,5,2014,May
ORD-100139,2015-07-18 20:00:50,2015-07-27 20:00:50,Customer 155,Corporate,United States,Dallas,CA,Central,PROD-8177,Technology,Copiers,Copiers Model 187,206.24,1,0.0,40.2,0.19491854150504268,7,2015,Jul
ORD-100140,2016-08-20 06:12:32,2016-08-21 06:12:32,Customer 1114,Corporate,United States,Boston,MA,West,PROD-1621,Office Supplies,Binders,Binders Model 28,40.3,8,0.0,11.93,0.29602977667493796,8,2016,Aug
ORD-100141,2017-03-31 04:33:11,2017-04-11 04:33:11,Customer 358,Consumer,United States,Los Angeles,IL,West,PROD-1459,Office Supplies,Paper,Paper Model 61,139.26,1,0.0,-20.92,-0.15022260519890854,3,2017,Mar
ORD-100142,2015-05-25 21:16:18,2015-06-04 21:16:18,Customer 1198,Corporate,United States,Boston,TX,East,PROD-9491,Technology,Accessories,Accessories Model 497,757.4,1,0.0,252.78,0.33374702931080014,5,2015,May
ORD-100143,2015-03-20 16:34:42,2015-04-01 16:34:42,Customer 1241,Corporate,United States,Atlanta,GA,West,PROD-9141,Office Supplies,Storage,Storage Model 256,182.77,7,0.0,-33.66,-0.18416589155769544,3,2015,Mar
ORD-100144,2016-11-23 08:30:24,2016-11-30 08:30:24,Customer 456,Home Office,United States,Dallas,GA,East,PROD-8312,Technology,Computers,Computers Model 79,442.28,9,0.1,-11.31,-0.025572035814416208,11,2016,Nov
ORD-100145,2015-08-30 23:04:26,2015-09-09 23:04:26,Customer 776,Corporate,United States,New York,WA,East,PROD-6925,Technology,Computers,Computers Model 286,160.55,4,0.0,-24.62,-0.1533478667081906,8,2015,Aug
ORD-100146,2015-07-28 21:17:56,2015-08-06 21:17:56,Customer 629,Consumer,United States,Chicago,IL,East,PROD-7431,Office Supplies,Storage,Storage Model 477,696.4,4,0.0,-119.68,-0.17185525560022977,7,2015,Jul
ORD-100147,2016-09-23 17:37:45,2016-10-03 17:37:45,Customer 1223,Consumer,United States,Boston,IL,West,PROD-3917,Office Supplies,Appliances,Appliances Model 230,809.77,5,0.1,262.71,0.32442545414129936,9,2016,Sep
ORD-100148,2016-01-02 12:32:38,2016-01-11 12:32:38,Customer 832,Consumer,United States,Houston,CA,East,PROD-4619,Furniture,Furnishings,Furnishings Model 449,561.56,5,0.15,102.46,0.18245601538571124,1,2016,Jan
ORD-100149,2017-07-20 07:06:33,2017-07-30 07:06:33,Customer 486,Consumer,United States,Los Angeles,TX,Central,PROD-7564,Furniture,Tables,Tables Model 62,142.93,2,0.0,11.17,0.0781501434268523,7,2017,Jul
ORD-100150,2017-01-04 13:03:36,2017-01-15 13:03:36,Customer 533,Corporate,United States,Houston,TX,South,PROD-3524,Technology,Computers,Computers Model 320,98.26,9,0.0,-13.81,-0.1405454915530226,1,2017,Jan
ORD-100151,2015-03-09 23:02:51,2015-03-22 23:02:51,Customer 200,Home Office,United States,Boston,NY,Central,PROD-2100,Technology,Accessories,Accessories Model 119,142.72,9,0.05,10.25,0.07181894618834081,3,2015,Mar
ORD-100152,2016-08-20 01:31:50,2016-08-23 01:31:50,Customer 371,Consumer,United States,Los Angeles,NY,East,PROD-6301,Furniture,Bookcases,Bookcases Model 138,227.09,9,0.0,-5.44,-0.02395526002906337,8,2016,Aug
ORD-100153,2014-11-09 14:33:44,2014-11-20 14:33:44,Customer 1014,Consumer,United States,New York,IL,West,PROD-3200,Office Supplies,Labels,Labels Model 18,155.08,9,0.15,-15.35,-0.09898117100851173,11,2014,Nov
ORD-100154,2015-08-18 01:42:35,2015-08-31 01:42:35,Customer 853,Home Office,United States,Seattle,CA,Central,PROD-5174,Office Supplies,Binders,Binders Model 59,160.41,1,0.0,22.45,0.13995386821270495,8,2015,Aug
ORD-100155,2016-07-03 13:41:53,2016-07-08 13:41:53,Customer 1472,Corporate,United States,Seattle,TX,South,PROD-7969,Office Supplies,Storage,Storage Model 61,168.6,8,0.0,39.62,0.23499406880189797,7,2016,Jul
ORD-100156,2014-03-24 12:35:44,2014-04-01 12:35:44,Customer 248,Consumer,United States,Atlanta,CA,West,PROD-2653,Office Supplies,Storage,Storage Model 79,366.09,8,0.0,16.03,0.04378704690103527,3,2014,Mar
ORD-100157,2014-02-22 14:39:43,2014-03-02 14:39:43,Customer 788,Corporate,United States,San Francisco,WA,West,PROD-1243,Technology,Computers,Computers Model 208,569.56,4,0.0,40.62,0.07131821054849358,2,2014,Feb
ORD-100158,2017-09-07 13:41:10,2017-09-11 13:41:10,Customer 264,Consumer,United States,Seattle,GA,West,PROD-7743,Furniture,Furnishings,Furnishings Model 133,254.33,1,0.1,35.26,0.1386387763928754,9,2017,Sep
ORD-100159,2015-09-18 21:57:17,2015-09-30 21:57:17,Customer 1082,Consumer,United States,San Francisco,TX,Central,PROD-9230,Furniture,Chairs,Chairs Model 176,811.9,1,0.1,-111.72,-0.13760315309767213,9,2015,Sep
ORD-100160,2015-09-23 11:47:35,2015-10-04 11:47:35,Customer 1326,Consumer,United States,Los Angeles,NY,East,PROD-2615,Furniture,Chairs,Chairs Model 20,197.06,1,0.15,42.89,0.21764944686897392,9,2015,Sep
ORD-100161,2015-04-26 19:33:56,2015-05-07 19:33:56,Customer 31,Consumer,United States,Seattle,IL,West,PROD-4771,Office Supplies,Labels,Labels Model 154,128.96,3,0.0,33.57,0.26031327543424315,4,2015,Apr
ORD-100162,2015-06-24 15:55:14,2015-06-25 15:55:14,Customer 1273,Consumer,United States,Boston,CA,South,PROD-9442,Office Supplies,Binders,Binders Model 212,132.91,3,0.05,10.47,0.0787751109773531,6,2015,Jun
ORD-100163,2017-12-02 13:05:47,2017-12-03 13:05:47,Customer 605,Home Office,United States,New York,GA,East,PROD-1506,Office Supplies,Labels,Labels Model 134,1190.13,4,0.1,-120.25,-0.10103938225235898,12,2017,Dec
ORD-100164,2015-09-17 05:38:47,2015-09-21 05:38:47,Customer 1295,Corporate,United States,Boston,GA,West,PROD-5587,Office Supplies,Appliances,Appliances Model 295,141.68,2,0.1,5.69,0.04016092603049125,9,2015,Sep
ORD-100165,2017-05-13 22:14:45,2017-05-19 22:14:45,Customer 1418,Consumer,United States,Boston,GA,West,PROD-6357,Technology,Phones,Phones Model 228,651.6,9,0.0,-92.35,-0.14172805402087169,5,2017,May
ORD-100166,2015-08-31 02:22:18,2015-09-08 02:22:18,Customer 502,Consumer,United States,San Francisco,NY,West,PROD-3203,Office Supplies,Appliances,Appliances Model 448,90.41,9,0.05,17.37,0.19212476495962838,8,2015,Aug
ORD-100167,2014-06-22 05:48:48,2014-06-28 05:48:48,Customer 1108,Consumer,United States,Chicago,IL,East,PROD-2957,Office Supplies,Storage,Storage Model 243,617.87,7,0.0,-17.84,-0.028873387605807047,6,2014,Jun
ORD-100168,2015-01-30 01:07:46,2015-02-11 01:07:46,Customer 1389,Corporate,United States,Seattle,NY,West,PROD-2789,Technology,Machines,Machines Model 460,290.77,2,0.0,-8.4,-0.028888812463459094,1,2015,Jan
ORD-100169,2017-07-08 17:22:44,2017-07-17 17:22:44,Customer 886,Corporate,United States,New York,TX,East,PROD-1584,Technology,Accessories,Accessories Model 35,506.44,3,0.0,161.95,0.31978121791327696,7,2017,Jul
ORD-100170,2014-05-28 05:54:54,2014-06-06 05:54:54,Customer 549,Consumer,United States,New York,CA,Central,PROD-2342,Office Supplies,Binders,Binders Model 95,986.9,8,0.05,29.1,0.029486270138818525,5,2014,May
ORD-100171,2017-07-03 18:43:25,2017-07-17 18:43:25,Customer 1366,Consumer,United States,Houston,WA,Central,PROD-5785,Office Supplies,Appliances,Appliances Model 142,706.86,9,0.05,163.09,0.23072461307755426,7,2017,Jul
ORD-100172,2014-09-14 16:40:34,2014-09-16 16:40:34,Customer 839,Corporate,United States,Boston,MA,West,PROD-5756,Technology,Phones,Phones Model 394,548.95,4,0.0,82.58,0.15043264413881044,9,2014,Sep
ORD-100173,2015-06-21 03:03:28,2015-07-01 03:03:28,Customer 1431,Consumer,United States,New York,GA,East,PROD-2062,Furniture,Furnishings,Furnishings Model 305,121.88,9,0.0,-3.18,-0.026091237282573024,6,2015,Jun
ORD-100174,2014-05-29 02:42:12,2014-05-30 02:42:12,Customer 1449,Consumer,United States,Los Angeles,NY,Central,PROD-9717,Office Supplies,Storage,Storage Model 407,347.98,4,0.0,-45.9,-0.13190413242140353,5,2014,May
ORD-100175,2016-05-06 18:03:34,2016-05-08 18:03:34,Customer 1117,Corporate,United States,Dallas,MA,West,PROD-7612,Office Supplies,Paper,Paper Model 361,474.13,2,0.05,110.7,0.23348026912450173,5,2016,May
ORD-100176,2016-11-08 06:49:34,2016-11-13 06:49:34,Customer 848,Consumer,United States,Boston,CA,West,PROD-6400,Furniture,Tables,Tables Model 53,147.43,7,0.05,29.84,0.2024011395238418,11,2016,Nov
ORD-100177,2014-10-29 15:47:25,2014-11-02 15:47:25,Customer 614,Consumer,United States,San Francisco,TX,East,PROD-7838,Furniture,Furnishings,Furnishings Model 186,358.44,9,0.0,-38.34,-0.10696350853699364,10,2014,Oct
ORD-100178,2017-05-30 00:33:42,2017-06-03 00:33:42,Customer 412,Consumer,United States,Boston,NY,East,PROD-5067,Office Supplies,Appliances,Appliances Model 461,55.16,2,0.05,-5.97,-0.10823060188542422,5,2017,May
ORD-100179,2015-04-02 12:27:06,2015-04-11 12:27:06,Customer 432,Consumer,United States,New York,TX,West,PROD-9877,Technology,Phones,Phones Model 464,99.63,8,0.0,22.06,0.22141925122954934,4,2015,Apr
ORD-100180,2017-02-04 01:19:04,2017-02-15 01:19:04,Customer 678,Home Office,United States,Atlanta,WA,Central,PROD-4734,Technology,Copiers,Copiers Model 149,408.0,6,0.0,139.13,0.3410049019607843,2,2017,Feb
ORD-100181,2017-02-25 10:24:14,2017-03-05 10:24:14,Customer 159,Home Office,United States,Los Angeles,GA,East,PROD-4500,Technology,Accessories,Accessories Model 126,303.67,9,0.0,80.17,0.26400368821417985,2,2017,Feb
ORD-100182,2016-11-24 09:10:38,2016-11-30 09:10:38,Customer 14,Home Office,United States,Los Angeles,WA,South,PROD-6730,Furniture,Tables,Tables Model 263,176.56,5,0.0,31.12,0.17625736293611238,11,2016,Nov
ORD-100183,2016-05-02 01:48:09,2016-05-03 01:48:09,Customer 373,Corporate,United States,Seattle,GA,West,PROD-4261,Office Supplies,Storage,Storage Model 42,234.13,1,0.05,68.55,0.29278605902703625,5,2016,May
ORD-100184,2017-06-17 14:11:53,2017-06-19 14:11:53,Customer 225,Consumer,United States,San Francisco,IL,Central,PROD-4843,Technology,Phones,Phones Model 218,275.19,5,0.2,-21.87,-0.07947236454813039,6,2017,Jun
ORD-100185,2014-04-02 07:02:19,2014-04-08 07:02:19,Customer 1097,Corporate,United States,Seattle,IL,West,PROD-2982,Office Supplies,Appliances,Appliances Model 369,432.08,7,0.0,-84.12,-0.19468616922792079,4,2014,Apr
ORD-100186,2015-12-04 23:22:52,2015-12-15 23:22:52,Customer 1273,Home Office,United States,Chicago,IL,East,PROD-6255,Office Supplies,Binders,Binders Model 7,211.18,7,0.15,-12.46,-0.059001799412823186,12,2015,Dec
ORD-100187,2015-12-08 20:10:26,2015-12-10 20:10:26,Customer 511,Consumer,United States,Dallas,TX,East,PROD-3019,Office Supplies,Labels,Labels Model 311,929.35,4,0.05,308.43,0.3318771184160973,12,2015,Dec
ORD-100188,2014-01-09 21:46:38,2014-01-22 21:46:38,Customer 603,Consumer,United States,Houston,IL,East,PROD-9071,Office Supplies,Storage,Storage Model 325,54.05,6,0.0,15.41,0.2851063829787234,1,2014,Jan
ORD-100189,2016-10-29 03:56:15,2016-11-08 03:56:15,Customer 216,Corporate,United States,Los Angeles,CA,Central,PROD-3832,Office Supplies,Labels,Labels Model 367,488.05,6,0.0,-84.09,-0.17229792029505173,10,2016,Oct
ORD-100190,2015-07-22 05:08:54,2015-07-27 05:08:54,Customer 988,Corporate,United States,San Francisco,MA,West,PROD-8102,Furniture,Chairs,Chairs Model 155,247.98,1,0.05,16.37,0.06601338817646585,7,2015,Jul
ORD-100191,2014-11-26 02:14:08,2014-12-10 02:14:08,Customer 1244,Consumer,United States,San Francisco,MA,East,PROD-4675,Technology,Phones,Phones Model 324,208.77,5,0.05,-35.18,-0.1685108013603487,11,2014,Nov
ORD-100192,2014-04-03 06:16:19,2014-04-08 06:16:19,Customer 840,Consumer,United States,Houston,TX,West,PROD-5696,Furniture,Furnishings,Furnishings Model 442,379.9,7,0.0,88.88,0.2339563042906028,4,2014,Apr
ORD-100193,2014-02-08 13:17:48,2014-02-14 13:17:48,Customer 727,Corporate,United States,Houston,TX,Central,PROD-9419,Technology,Accessories,Accessories Model 362,251.11,5,0.0,1.24,0.0049380749472342795,2,2014,Feb
ORD-100194,2015-03-03 01:14:07,2015-03-09 01:14:07,Customer 1245,Consumer,United States,Seattle,IL,West,PROD-5766,Technology,Copiers,Copiers Model 357,552.34,8,0.1,161.57,0.29251910055400654,3,2015,Mar
ORD-100195,2015-02-03 11:33:23,2015-02-17 11:33:23,Customer 1413,Corporate,United States,Boston,GA,Central,PROD-6604,Office Supplies,Appliances,Appliances Model 357,534.08,1,0.0,-90.82,-0.17004943079688434,2,2015,Feb
ORD-100196,2014-03-07 10:37:17,2014-03-13 10:37:17,Customer 554,Consumer,United States,Chicago,MA,Central,PROD-4549,Technology,Machines,Machines Model 121,117.04,9,0.1,18.84,0.16097060833902938,3,2014,Mar
ORD-100197,2015-12-14 10:05:24,2015-12-28 10:05:24,Customer 1066,Home Office,United States,Chicago,MA,Central,PROD-5789,Technology,Accessories,Accessories Model 278,495.51,2,0.0,9.74,0.019656515509273276,12,2015,Dec
ORD-100198,2015-06-15 06:40:38,2015-06-17 06:40:38,Customer 676,Consumer,United States,New York,IL,West,PROD-8471,Office Supplies,Binders,Binders Model 43,219.31,8,0.0,-11.51,-0.05248278692262095,6,2015,Jun
ORD-100199,2014-07-25 10:46:04,2014-08-08 10:46:04,Customer 873,Consumer,United States,Chicago,TX,East,PROD-6649,Office Supplies,Appliances,Appliances Model 198,431.75,5,0.0,36.52,0.08458598726114651,7,2014,Jul
ORD-100200,2015-03-04 01:34:06,2015-03-14 01:34:06,Customer 283,Consumer,United States,San Francisco,WA,West,PROD-6008,Office Supplies,Binders,Binders Model 181,292.69,7,0.0,19.62,0.06703338002664937,3,2015,Mar
ORD-100201,2014-10-03 22:46:02,2014-10-17 22:46:02,Customer 1082,Consumer,United States,Chicago,GA,Central,PROD-2033,Office Supplies,Paper,Paper Model 280,122.57,7,0.0,-1.0,-0.008158603247124092,10,2014,Oct
ORD-100202,2016-02-13 13:16:12,2016-02-26 13:16:12,Customer 834,Corporate,United States,Chicago,WA,Central,PROD-7057,Office Supplies,Appliances,Appliances Model 382,313.5,1,0.0,49.18,0.15687400318979267,2,2016,Feb
ORD-100203,2015-05-15 11:55:15,2015-05-29 11:55:15,Customer 537,Consumer,United States,Los Angeles,IL,East,PROD-6017,Office Supplies,Labels,Labels Model 228,797.95,8,0.05,128.14,0.16058650291371637,5,2015,May
ORD-100204,2014-09-24 03:03:40,2014-09-27 03:03:40,Customer 1097,Consumer,United States,New York,WA,Central,PROD-9125,Office Supplies,Storage,Storage Model 336,30.69,3,0.0,-4.84,-0.15770609318996415,9,2014,Sep
ORD-100205,2015-12-21 19:12:31,2016-01-04 19:12:31,Customer 923,Consumer,United States,San Francisco,CA,West,PROD-5062,Office Supplies,Labels,Labels Model 223,333.42,4,0.05,40.0,0.11996880810989143,12,2015,Dec
ORD-100206,2014-09-12 06:59:18,2014-09-18 06:59:18,Customer 1153,Corporate,United States,Houston,CA,East,PROD-8942,Office Supplies,Labels,Labels Model 266,358.78,3,0.1,63.49,0.1769608116394448,9,2014,Sep
ORD-100207,2015-02-27 14:37:46,2015-03-12 14:37:46,Customer 842,Corporate,United States,Seattle,CA,West,PROD-2577,Office Supplies,Appliances,Appliances Model 62,95.5,2,0.1,-20.11,-0.21057591623036648,2,2015,Feb
ORD-100208,2014-12-29 03:16:02,2015-01-06 03:16:02,Customer 1450,Consumer,United States,Dallas,TX,South,PROD-1312,Technology,Computers,Computers Model 352,385.95,7,0.0,62.73,0.16253400699572484,12,2014,Dec
ORD-100209,2014-09-05 02:58:29,2014-09-17 02:58:29,Customer 948,Corporate,United States,Seattle,TX,South,PROD-7686,Office Supplies,Storage,Storage Model 492,169.77,5,0.05,38.62,0.2274842433881133,9,2014,Sep
ORD-100210,2014-09-29 19:23:07,2014-10-12 19:23:07,Customer 665,Corporate,United States,Boston,TX,Central,PROD-8061,Technology,Machines,Machines Model 374,701.26,7,0.05,178.12,0.2539999429598152,9,2014,Sep
ORD-100211,2017-03-11 14:08:01,2017-03-22 14:08:01,Customer 1149,Corporate,United States,Dallas,TX,South,PROD-6218,Office Supplies,Labels,Labels Model 192,476.56,1,0.0,-84.4,-0.17710256840691624,3,2017,Mar
ORD-100212,2017-08-28 17:36:44,2017-09-09 17:36:44,Customer 67,Consumer,United States,Atlanta,TX,West,PROD-2235,Office Supplies,Labels,Labels Model 83,901.65,2,0.0,165.52,0.18357455775522655,8,2017,Aug
ORD-100213,2015-12-17 00:24:29,2015-12-18 00:24:29,Customer 6,Corporate,United States,New York,IL,South,PROD-8931,Office Supplies,Storage,Storage Model 468,292.5,6,0.0,69.71,0.2383247863247863,12,2015,Dec
ORD-100214,2015-02-22 18:04:40,2015-02-23 18:04:40,Customer 637,Consumer,United States,Houston,WA,West,PROD-3403,Furniture,Bookcases,Bookcases Model 390,79.7,6,0.0,1.45,0.018193224592220825,2,2015,Feb
ORD-100215,2015-08-07 19:26:44,2015-08-18 19:26:44,Customer 314,Consumer,United States,Seattle,IL,Central,PROD-7734,Technology,Computers,Computers Model 196,146.46,3,0.1,9.44,0.06445445855523692,8,2015,Aug
ORD-100216,2017-10-09 12:01:09,2017-10-22 12:01:09,Customer 1350,Consumer,United States,Chicago,WA,Central,PROD-3369,Furniture,Chairs,Chairs Model 420,361.29,1,0.1,-24.58,-0.06803398931606187,10,2017,Oct
